667	276	0.6929		3	1000	18.25	766	113	2633.6	132	138	1581654	1427243	154411	9.8	778.4967274	119.4128319	2675.35365	1517508.422	12.78453258
667	276	0.6929		3	1000	18.25	816	177	2540	126	125	1675911	1402454	273457	16.3	803.9402145	115.4022634	2863.918219	1651947.822	11.55261868
667	276	0.6929		3	1200	18.25	713	159	2701	146	139	1498511	1271222	227289	15.2	700.2767651	103.627969	2744.482415	1429107.399	14.4003877
667	276	0.6929		3	1400	18.25	537	142	2569	150	151	1064399	888291	176108	16.5	538.0296117	145.561657	2519.720967	1170316.634	21.3735267
667	276	0.6929		3	1600	18.25	440	193	2241	128	153	848098	614548	233550	27.5	357.6662146	205.1202864	2276.882486	905187.9832	29.58322887
826	260	0.68		2	800	3.5	167	140	1457	166	157	277238	162618	114620	41.3	42.17305788	159.644515	1481.795957	-32394.04271	39.52519012
826	260	0.68		2	800	7.25	366	16	1208	140	127	313229	287775	25454	8.1	188.7728989	82.65648614	1232.510571	36723.54992	23.99679541
826	260	0.68		2	800	11.25	363	39	1301	138	142	331711	293237	38474	11.6	316.9378113	20.57615977	1268.354093	221383.4041	11.84850394
826	260	0.68		2	800	11.25	308	96	1629	153	145	429501	320444	109057	25.4	330.0543495	125.4895776	1501.602564	394815.3861	22.92819211
826	260	0.68		2	800	11.25	506	183	1786	143	139	676467	457343	219124	32.4	360.8444637	224.6151814	1719.256841	580414.6615	32.86737924
826	260	0.68		2	800	11.25	402	300	1847	146	158	795808	431932	363876	45.7	401.1488704	320.255127	1887.96896	770027.0732	41.50623121
826	260	0.68		2	800	11.25	430	453	1908	149	154	1032325	515510	516815	50.1	443.1317537	410.9314651	1990.035391	955752.515	48.49514031
826	260	0.68		2	800	11.25	466	492	1939	144	154	1089295	516081	573214	52.6	481.8464133	490.3254282	2034.4464	1131807.907	53.28818452
826	260	0.68		2	800	11.25	464	629	1942	146	136	1330762	573750	757012	56.9	514.1109398	553.6871755	2050.054308	1295755.747	55.70165157
826	260	0.68		2	800	11.25	471	637	2043	144	150	1483180	623404	859776	58	537.0888725	603.0829168	2071.870071	1448550.71	56.29665251
826	260	0.68		2	800	11.25	434	844	2049	145	144	1714973	570982	1143991	66.7	548.1637585	691.4759384	2235.298413	1733248.989	56.2701128
826	260	0.68		2	800	11.25	378	435	1901	150	145	942696	443795	498901	52.9	443.1317537	410.9314651	1990.035391	955752.515	48.49514031
826	260	0.68		3	800	11.25	284	196	2358	161	155	813939	486851	327088	40.2	539.8039925	121.3450699	2270.062727	936113.3498	19.83955899
